Student_ID,Class,Section,Month,Subject,Monthly_Test_50,Midterm_100,Final_100
1230,4,B,March,Computer,38,97,82
1231,4,B,April,Urdu,50,87,76
1231,4,B,April,English,44,90,79
1231,4,B,April,Science,44,80,76
1231,4,B,April,Math,47,98,84
1231,4,B,April,Geography,42,76,97
1231,4,B,April,Social Studies,48,93,92
1231,4,B,April,Islamiat,37,88,98
1231,4,B,April,Computer,50,81,97
1231,4,B,May,Urdu,47,86,82
1231,4,B,May,English,40,81,86
1231,4,B,May,Science,37,78,87
1231,4,B,May,Math,48,80,88
1231,4,B,May,Geography,39,85,77
1231,4,B,May,Social Studies,37,84,93
1231,4,B,May,Islamiat,41,87,78
1231,4,B,May,Computer,44,82,76
1231,4,B,August,Urdu,42,96,77
1231,4,B,August,English,49,98,85
1231,4,B,August,Science,38,81,82
1231,4,B,August,Math,47,79,75
1231,4,B,August,Geography,46,87,89
1231,4,B,August,Social Studies,40,76,93
1231,4,B,August,Islamiat,50,100,79
1231,4,B,August,Computer,41,75,90
1231,4,B,September,Urdu,41,77,95
1231,4,B,September,English,50,81,85
1231,4,B,September,Science,46,95,96
1231,4,B,September,Math,43,88,85
1231,4,B,September,Geography,40,82,93
1231,4,B,September,Social Studies,37,82,100
1231,4,B,September,Islamiat,43,82,96
1231,4,B,September,Computer,45,86,90
1231,4,B,October,Urdu,41,81,82
1231,4,B,October,English,46,78,93
1231,4,B,October,Science,42,91,75
1231,4,B,October,Math,48,75,75
1231,4,B,October,Geography,49,92,84
1231,4,B,October,Social Studies,38,87,79
1231,4,B,October,Islamiat,47,87,90
1231,4,B,October,Computer,42,76,77
1231,4,B,November,Urdu,48,84,88
1231,4,B,November,English,45,82,95
1231,4,B,November,Science,38,83,87
1231,4,B,November,Math,42,75,100
1231,4,B,November,Geography,37,82,93
1231,4,B,November,Social Studies,41,99,95
1231,4,B,November,Islamiat,42,86,91
1231,4,B,November,Computer,48,96,98
1231,4,B,December,Urdu,48,84,87
1231,4,B,December,English,50,98,84
1231,4,B,December,Science,47,80,76
1231,4,B,December,Math,38,91,78
1231,4,B,December,Geography,49,95,94
1231,4,B,December,Social Studies,37,79,81
1231,4,B,December,Islamiat,39,75,78
1231,4,B,December,Computer,43,86,78
1231,4,B,January,Urdu,46,91,92
1231,4,B,January,English,46,75,87
1231,4,B,January,Science,48,75,94
1231,4,B,January,Math,38,90,99
1231,4,B,January,Geography,42,76,89
1231,4,B,January,Social Studies,42,78,98
1231,4,B,January,Islamiat,46,80,87
1231,4,B,January,Computer,50,89,90
1231,4,B,February,Urdu,47,86,100
1231,4,B,February,English,37,83,87
1231,4,B,February,Science,38,87,95
1231,4,B,February,Math,39,96,79
1231,4,B,February,Geography,47,95,91
1231,4,B,February,Social Studies,47,84,81
1231,4,B,February,Islamiat,48,94,96
1231,4,B,February,Computer,43,86,88
1231,4,B,March,Urdu,45,98,95
1231,4,B,March,English,45,99,95
1231,4,B,March,Science,44,100,80
1231,4,B,March,Math,37,79,75
1231,4,B,March,Geography,41,92,90
1231,4,B,March,Social Studies,38,75,82
1231,4,B,March,Islamiat,43,100,96
1231,4,B,March,Computer,42,82,84
1232,4,B,April,Urdu,44,87,99
1232,4,B,April,English,41,77,83
1232,4,B,April,Science,41,100,79
1232,4,B,April,Math,48,97,98
1232,4,B,April,Geography,44,78,96
1232,4,B,April,Social Studies,46,89,84
1232,4,B,April,Islamiat,42,81,77
1232,4,B,April,Computer,50,84,86
1232,4,B,May,Urdu,46,86,86
1232,4,B,May,English,37,92,76
1232,4,B,May,Science,37,79,95
1232,4,B,May,Math,46,75,88
1232,4,B,May,Geography,48,93,86
1232,4,B,May,Social Studies,41,90,81
1232,4,B,May,Islamiat,42,88,83
1232,4,B,May,Computer,39,100,89
1232,4,B,August,Urdu,48,79,93
1232,4,B,August,English,41,81,88
1232,4,B,August,Science,47,77,76
1232,4,B,August,Math,49,94,75
1232,4,B,August,Geography,46,91,80
1232,4,B,August,Social Studies,41,85,76
1232,4,B,August,Islamiat,47,91,78
1232,4,B,August,Computer,41,97,88
1232,4,B,September,Urdu,47,84,89
1232,4,B,September,English,37,79,81
1232,4,B,September,Science,43,75,89
1232,4,B,September,Math,41,78,90
1232,4,B,September,Geography,37,100,88
1232,4,B,September,Social Studies,37,80,80
1232,4,B,September,Islamiat,42,80,85
1232,4,B,September,Computer,42,81,96
1232,4,B,October,Urdu,47,77,81
1232,4,B,October,English,41,98,77
1232,4,B,October,Science,44,88,80
1232,4,B,October,Math,39,92,75
1232,4,B,October,Geography,46,86,84
1232,4,B,October,Social Studies,38,90,86
1232,4,B,October,Islamiat,41,96,76
1232,4,B,October,Computer,38,87,82
1232,4,B,November,Urdu,44,94,76
1232,4,B,November,English,42,99,92
1232,4,B,November,Science,41,92,80
1232,4,B,November,Math,45,78,89
1232,4,B,November,Geography,40,94,81
1232,4,B,November,Social Studies,40,99,94
1232,4,B,November,Islamiat,48,87,94
1232,4,B,November,Computer,47,78,75
1232,4,B,December,Urdu,49,99,92
1232,4,B,December,English,39,100,93
1232,4,B,December,Science,43,95,96
1232,4,B,December,Math,42,88,78
1232,4,B,December,Geography,39,100,76
1232,4,B,December,Social Studies,49,87,84
1232,4,B,December,Islamiat,43,83,98
1232,4,B,December,Computer,43,90,87
1232,4,B,January,Urdu,41,89,92
1232,4,B,January,English,50,86,87
1232,4,B,January,Science,39,85,76
1232,4,B,January,Math,45,83,86
1232,4,B,January,Geography,37,98,96
1232,4,B,January,Social Studies,38,95,84
1232,4,B,January,Islamiat,40,100,93
1232,4,B,January,Computer,46,93,79
1232,4,B,February,Urdu,42,89,75
1232,4,B,February,English,46,93,80
1232,4,B,February,Science,45,88,78
1232,4,B,February,Math,37,79,91
1232,4,B,February,Geography,42,95,85
1232,4,B,February,Social Studies,49,78,83
1232,4,B,February,Islamiat,40,91,96
1232,4,B,February,Computer,50,79,85
1232,4,B,March,Urdu,47,85,79
1232,4,B,March,English,37,82,80
1232,4,B,March,Science,47,98,92
1232,4,B,March,Math,49,88,85
1232,4,B,March,Geography,50,93,78
1232,4,B,March,Social Studies,45,99,78
1232,4,B,March,Islamiat,50,93,100
1232,4,B,March,Computer,50,91,76
1233,4,B,April,Urdu,20,35,46
1233,4,B,April,English,18,49,31
1233,4,B,April,Science,20,36,30
1233,4,B,April,Math,21,45,37
1233,4,B,April,Geography,15,47,37
1233,4,B,April,Social Studies,15,37,47
1233,4,B,April,Islamiat,23,39,30
1233,4,B,April,Computer,16,43,50
1233,4,B,May,Urdu,22,44,42
1233,4,B,May,English,24,34,32
1233,4,B,May,Science,24,50,33
1233,4,B,May,Math,15,40,30
1233,4,B,May,Geography,22,33,48
1233,4,B,May,Social Studies,22,31,49
1233,4,B,May,Islamiat,20,45,39
1233,4,B,May,Computer,19,41,38
1233,4,B,August,Urdu,15,43,48
1233,4,B,August,English,16,39,37
1233,4,B,August,Science,23,44,43
1233,4,B,August,Math,22,36,47
1233,4,B,August,Geography,25,39,37
1233,4,B,August,Social Studies,16,50,40
1233,4,B,August,Islamiat,20,43,45
1233,4,B,August,Computer,21,49,40
1233,4,B,September,Urdu,24,44,49
1233,4,B,September,English,17,48,42
1233,4,B,September,Science,17,43,37
1233,4,B,September,Math,17,45,36
1233,4,B,September,Geography,17,38,37
1233,4,B,September,Social Studies,22,31,36
1233,4,B,September,Islamiat,25,50,49
1233,4,B,September,Computer,16,48,31
1233,4,B,October,Urdu,20,43,42
1233,4,B,October,English,20,33,38
1233,4,B,October,Science,16,37,39
1233,4,B,October,Math,18,30,44
1233,4,B,October,Geography,21,46,50
1233,4,B,October,Social Studies,18,34,48
1233,4,B,October,Islamiat,23,44,42
1233,4,B,October,Computer,23,32,50
1233,4,B,November,Urdu,25,43,31
1233,4,B,November,English,20,50,32
1233,4,B,November,Science,24,33,45
1233,4,B,November,Math,15,35,38
1233,4,B,November,Geography,17,37,43
1233,4,B,November,Social Studies,18,44,38
1233,4,B,November,Islamiat,25,36,44
1233,4,B,November,Computer,18,47,31
1233,4,B,December,Urdu,16,36,32
1233,4,B,December,English,23,38,36
1233,4,B,December,Science,19,32,36
1233,4,B,December,Math,20,45,33
1233,4,B,December,Geography,21,47,34
1233,4,B,December,Social Studies,21,33,32
1233,4,B,December,Islamiat,16,39,44
1233,4,B,December,Computer,21,35,30
1233,4,B,January,Urdu,22,36,38
1233,4,B,January,English,22,47,45
1233,4,B,January,Science,18,41,39
1233,4,B,January,Math,16,38,40
1233,4,B,January,Geography,20,43,39
1233,4,B,January,Social Studies,22,36,32
1233,4,B,January,Islamiat,25,33,42
1233,4,B,January,Computer,23,47,40
1233,4,B,February,Urdu,24,35,42
1233,4,B,February,English,21,37,45
1233,4,B,February,Science,25,30,30
1233,4,B,February,Math,23,50,46
1233,4,B,February,Geography,24,38,37
1233,4,B,February,Social Studies,23,36,31
1233,4,B,February,Islamiat,16,39,47
1233,4,B,February,Computer,25,41,45
1233,4,B,March,Urdu,23,33,42
1233,4,B,March,English,20,43,30
1233,4,B,March,Science,23,46,31
1233,4,B,March,Math,25,38,32
1233,4,B,March,Geography,23,49,31
1233,4,B,March,Social Studies,25,34,39
1233,4,B,March,Islamiat,19,42,35
1233,4,B,March,Computer,23,46,35
1234,4,B,April,Urdu,21,32,44
1234,4,B,April,English,18,38,42
1234,4,B,April,Science,15,47,44
1234,4,B,April,Math,18,43,36
1234,4,B,April,Geography,16,38,48
1234,4,B,April,Social Studies,18,32,46
1234,4,B,April,Islamiat,16,36,44
1234,4,B,April,Computer,17,34,48
1234,4,B,May,Urdu,18,46,30
1234,4,B,May,English,19,40,30
1234,4,B,May,Science,25,37,30
1234,4,B,May,Math,25,46,37
1234,4,B,May,Geography,19,48,33
1234,4,B,May,Social Studies,25,32,42
1234,4,B,May,Islamiat,19,45,43
1234,4,B,May,Computer,19,48,35
1234,4,B,August,Urdu,22,36,47
1234,4,B,August,English,21,47,33
1234,4,B,August,Science,18,37,45
1234,4,B,August,Math,25,34,35
1234,4,B,August,Geography,25,45,47
1234,4,B,August,Social Studies,16,47,32
1234,4,B,August,Islamiat,20,41,36
1234,4,B,August,Computer,25,48,35
1234,4,B,September,Urdu,20,46,47
1234,4,B,September,English,18,31,35
1234,4,B,September,Science,16,36,42
1234,4,B,September,Math,22,32,43
1234,4,B,September,Geography,15,50,37
1234,4,B,September,Social Studies,18,46,39
1234,4,B,September,Islamiat,16,45,46
1234,4,B,September,Computer,22,42,30
1234,4,B,October,Urdu,17,46,45
1234,4,B,October,English,19,49,30
1234,4,B,October,Science,22,35,43
1234,4,B,October,Math,25,38,46
1234,4,B,October,Geography,23,32,30
1234,4,B,October,Social Studies,20,30,37
1234,4,B,October,Islamiat,24,32,43
1234,4,B,October,Computer,22,47,32
1234,4,B,November,Urdu,17,46,46
1234,4,B,November,English,25,37,44
1234,4,B,November,Science,24,50,37
1234,4,B,November,Math,24,50,47
1234,4,B,November,Geography,20,50,48
1234,4,B,November,Social Studies,18,31,47
1234,4,B,November,Islamiat,17,35,44
1234,4,B,November,Computer,25,46,33
1234,4,B,December,Urdu,19,43,48
1234,4,B,December,English,20,37,48
1234,4,B,December,Science,20,37,43
1234,4,B,December,Math,24,46,34
1234,4,B,December,Geography,18,35,31
1234,4,B,December,Social Studies,22,35,50
1234,4,B,December,Islamiat,19,46,43
1234,4,B,December,Computer,16,32,40
1234,4,B,January,Urdu,21,35,37
1234,4,B,January,English,15,42,45
1234,4,B,January,Science,23,30,32
1234,4,B,January,Math,25,48,38
1234,4,B,January,Geography,21,45,31
1234,4,B,January,Social Studies,16,38,32
1234,4,B,January,Islamiat,17,47,30
1234,4,B,January,Computer,19,39,44
1234,4,B,February,Urdu,16,35,31
1234,4,B,February,English,23,36,43
1234,4,B,February,Science,17,39,47
1234,4,B,February,Math,22,39,46
1234,4,B,February,Geography,20,42,35
1234,4,B,February,Social Studies,18,44,47
1234,4,B,February,Islamiat,25,47,43
1234,4,B,February,Computer,16,45,37
1234,4,B,March,Urdu,17,44,44
1234,4,B,March,English,21,30,43
1234,4,B,March,Science,18,49,50
1234,4,B,March,Math,25,40,50
1234,4,B,March,Geography,16,37,43
1234,4,B,March,Social Studies,23,48,48
1234,4,B,March,Islamiat,15,43,41
1234,4,B,March,Computer,22,39,32
1235,4,A,April,Urdu,48,88,93
1235,4,A,April,English,45,83,95
1235,4,A,April,Science,40,88,87
1235,4,A,April,Math,48,82,96
1235,4,A,April,Geography,40,90,98
1235,4,A,April,Social Studies,50,86,88
1235,4,A,April,Islamiat,49,77,91
1235,4,A,April,Computer,41,86,82
1235,4,A,May,Urdu,42,90,89
1235,4,A,May,English,44,97,90
1235,4,A,May,Science,45,86,93
1235,4,A,May,Math,39,97,94
1235,4,A,May,Geography,41,85,91
1235,4,A,May,Social Studies,40,88,77
1235,4,A,May,Islamiat,45,96,100
1235,4,A,May,Computer,45,97,81
1235,4,A,August,Urdu,44,84,84
1235,4,A,August,English,45,93,80
1235,4,A,August,Science,40,99,94
1235,4,A,August,Math,43,76,84
1235,4,A,August,Geography,39,83,83
1235,4,A,August,Social Studies,42,75,80
1235,4,A,August,Islamiat,42,87,90
1235,4,A,August,Computer,47,76,79
1235,4,A,September,Urdu,38,90,100
1235,4,A,September,English,45,80,94
1235,4,A,September,Science,42,100,93
1235,4,A,September,Math,45,92,77
1235,4,A,September,Geography,43,99,78
1235,4,A,September,Social Studies,48,75,82
1235,4,A,September,Islamiat,44,98,88
1235,4,A,September,Computer,40,99,80
1235,4,A,October,Urdu,46,84,75
1235,4,A,October,English,40,100,91
1235,4,A,October,Science,50,98,75
1235,4,A,October,Math,41,81,90
1235,4,A,October,Geography,41,77,95
1235,4,A,October,Social Studies,39,88,94
1235,4,A,October,Islamiat,50,92,75
1235,4,A,October,Computer,45,98,87
1235,4,A,November,Urdu,42,85,78
1235,4,A,November,English,37,91,88
1235,4,A,November,Science,49,78,94
1235,4,A,November,Math,50,93,89
1235,4,A,November,Geography,37,90,98
1235,4,A,November,Social Studies,48,91,81
1235,4,A,November,Islamiat,46,100,81
1235,4,A,November,Computer,47,77,82
1235,4,A,December,Urdu,39,94,84
1235,4,A,December,English,37,80,96
1235,4,A,December,Science,44,100,86
1235,4,A,December,Math,46,84,80
1235,4,A,December,Geography,42,76,77
1235,4,A,December,Social Studies,43,86,89
1235,4,A,December,Islamiat,42,86,85
1235,4,A,December,Computer,44,84,91
1235,4,A,January,Urdu,43,81,95
1235,4,A,January,English,39,92,77
1235,4,A,January,Science,37,96,96
1235,4,A,January,Math,44,96,98
1235,4,A,January,Geography,49,75,100
1235,4,A,January,Social Studies,42,87,76
1235,4,A,January,Islamiat,50,85,85
1235,4,A,January,Computer,44,81,91
1235,4,A,February,Urdu,48,95,99
1235,4,A,February,English,50,84,78
1235,4,A,February,Science,37,93,87
1235,4,A,February,Math,37,99,75
1235,4,A,February,Geography,48,88,87
1235,4,A,February,Social Studies,50,78,88
1235,4,A,February,Islamiat,49,96,77
1235,4,A,February,Computer,47,85,81
1235,4,A,March,Urdu,38,89,87
1235,4,A,March,English,43,75,100
1235,4,A,March,Science,48,80,84
1235,4,A,March,Math,41,97,86
1235,4,A,March,Geography,43,94,89
1235,4,A,March,Social Studies,48,93,77
1235,4,A,March,Islamiat,45,77,84
1235,4,A,March,Computer,40,82,99
1236,4,B,April,Urdu,21,49,44
1236,4,B,April,English,20,44,40
1236,4,B,April,Science,20,38,42
1236,4,B,April,Math,15,42,47
1236,4,B,April,Geography,18,38,35
1236,4,B,April,Social Studies,21,30,41
1236,4,B,April,Islamiat,18,37,46
1236,4,B,April,Computer,23,35,50
1236,4,B,May,Urdu,19,49,48
1236,4,B,May,English,21,48,42
1236,4,B,May,Science,21,31,47
1236,4,B,May,Math,25,33,46
1236,4,B,May,Geography,22,40,46
1236,4,B,May,Social Studies,23,31,39
1236,4,B,May,Islamiat,16,39,50
1236,4,B,May,Computer,15,36,43
1236,4,B,August,Urdu,18,39,46
1236,4,B,August,English,22,38,40
1236,4,B,August,Science,16,34,42
1236,4,B,August,Math,16,48,37
1236,4,B,August,Geography,22,49,31
1236,4,B,August,Social Studies,17,35,50
1236,4,B,August,Islamiat,24,36,30
1236,4,B,August,Computer,24,50,39
1236,4,B,September,Urdu,19,36,32
1236,4,B,September,English,25,35,32
1236,4,B,September,Science,18,38,40
1236,4,B,September,Math,20,44,49
1236,4,B,September,Geography,24,49,30
1236,4,B,September,Social Studies,15,45,35
1236,4,B,September,Islamiat,20,42,42
1236,4,B,September,Computer,23,45,34
1236,4,B,October,Urdu,18,31,42
1236,4,B,October,English,25,36,43
1236,4,B,October,Science,20,44,46
1236,4,B,October,Math,18,44,32
1236,4,B,October,Geography,25,41,33
1236,4,B,October,Social Studies,15,39,33
1236,4,B,October,Islamiat,18,42,45
1236,4,B,October,Computer,22,45,42
1236,4,B,November,Urdu,22,49,41
1236,4,B,November,English,24,50,36
1236,4,B,November,Science,17,34,38
1236,4,B,November,Math,24,42,45
1236,4,B,November,Geography,18,44,32
1236,4,B,November,Social Studies,24,43,45
1236,4,B,November,Islamiat,20,40,44
1236,4,B,November,Computer,24,33,34
1236,4,B,December,Urdu,15,49,39
1236,4,B,December,English,20,38,30
1236,4,B,December,Science,17,47,49
1236,4,B,December,Math,19,39,36
1236,4,B,December,Geography,23,46,34
1236,4,B,December,Social Studies,21,48,44
1236,4,B,December,Islamiat,21,48,38
1236,4,B,December,Computer,16,37,42
1236,4,B,January,Urdu,21,45,38
1236,4,B,January,English,23,46,43
1236,4,B,January,Science,23,49,48
1236,4,B,January,Math,21,49,30
1236,4,B,January,Geography,23,45,46
1236,4,B,January,Social Studies,21,37,48
1236,4,B,January,Islamiat,16,39,33
1236,4,B,January,Computer,23,37,40
1236,4,B,February,Urdu,24,31,49
1236,4,B,February,English,19,49,31
1236,4,B,February,Science,25,39,39
1236,4,B,February,Math,19,44,38
1236,4,B,February,Geography,17,44,31
1236,4,B,February,Social Studies,22,34,41
1236,4,B,February,Islamiat,19,38,40
1236,4,B,February,Computer,17,45,47
1236,4,B,March,Urdu,21,32,31
1236,4,B,March,English,24,40,38
1236,4,B,March,Science,22,50,35
1236,4,B,March,Math,23,45,38
1236,4,B,March,Geography,15,44,40
1236,4,B,March,Social Studies,16,49,37
1236,4,B,March,Islamiat,24,33,38
1236,4,B,March,Computer,21,30,37
1237,4,B,April,Urdu,32,67,55
1237,4,B,April,English,33,50,57
1237,4,B,April,Science,30,63,66
1237,4,B,April,Math,34,69,72
1237,4,B,April,Geography,26,71,50
1237,4,B,April,Social Studies,33,70,70
1237,4,B,April,Islamiat,30,67,65
1237,4,B,April,Computer,32,64,50
1237,4,B,May,Urdu,36,65,61
1237,4,B,May,English,25,53,56
1237,4,B,May,Science,34,70,71
1237,4,B,May,Math,34,56,75
1237,4,B,May,Geography,34,70,55
1237,4,B,May,Social Studies,30,62,64
1237,4,B,May,Islamiat,34,65,72
1237,4,B,May,Computer,37,59,74
1237,4,B,August,Urdu,35,75,62
1237,4,B,August,English,28,52,74
1237,4,B,August,Science,32,74,65
1237,4,B,August,Math,26,66,62
1237,4,B,August,Geography,27,63,63
1237,4,B,August,Social Studies,36,64,73
1237,4,B,August,Islamiat,37,66,63
1237,4,B,August,Computer,26,62,57
1237,4,B,September,Urdu,37,57,74
1237,4,B,September,English,33,62,56
1237,4,B,September,Science,37,67,53
1237,4,B,September,Math,28,50,56
1237,4,B,September,Geography,27,73,75
1237,4,B,September,Social Studies,31,54,59
1237,4,B,September,Islamiat,35,69,66
1237,4,B,September,Computer,31,59,50
1237,4,B,October,Urdu,34,58,62
1237,4,B,October,English,31,61,75
1237,4,B,October,Science,29,68,65
1237,4,B,October,Math,32,50,74
1237,4,B,October,Geography,30,57,62
1237,4,B,October,Social Studies,29,58,75
1237,4,B,October,Islamiat,28,58,68
1237,4,B,October,Computer,35,60,59
1237,4,B,November,Urdu,26,54,53
1237,4,B,November,English,35,64,62
1237,4,B,November,Science,27,51,67
1237,4,B,November,Math,35,51,52
1237,4,B,November,Geography,36,55,66
1237,4,B,November,Social Studies,34,57,58
1237,4,B,November,Islamiat,33,55,67
1237,4,B,November,Computer,25,50,75
1237,4,B,December,Urdu,35,68,55
1237,4,B,December,English,25,61,57
1237,4,B,December,Science,31,60,50
1237,4,B,December,Math,29,70,61
1237,4,B,December,Geography,31,66,63
1237,4,B,December,Social Studies,34,63,69
1237,4,B,December,Islamiat,25,51,52
1237,4,B,December,Computer,34,55,56
1237,4,B,January,Urdu,28,52,75
1237,4,B,January,English,30,54,75
1237,4,B,January,Science,29,50,58
1237,4,B,January,Math,26,60,70
1237,4,B,January,Geography,32,60,66
1237,4,B,January,Social Studies,36,58,72
1237,4,B,January,Islamiat,37,54,64
1237,4,B,January,Computer,31,66,63
1237,4,B,February,Urdu,26,70,75
1237,4,B,February,English,27,65,64
1237,4,B,February,Science,36,68,73
1237,4,B,February,Math,28,75,57
1237,4,B,February,Geography,28,57,60
1237,4,B,February,Social Studies,31,69,59
1237,4,B,February,Islamiat,27,50,52
1237,4,B,February,Computer,33,58,58
1237,4,B,March,Urdu,37,60,64
1237,4,B,March,English,31,62,52
1237,4,B,March,Science,31,72,71
1237,4,B,March,Math,27,68,72
1237,4,B,March,Geography,37,61,51
1237,4,B,March,Social Studies,36,63,59
1237,4,B,March,Islamiat,26,50,56
1237,4,B,March,Computer,26,67,59
1238,4,B,April,Urdu,26,70,70
1238,4,B,April,English,32,57,71
1238,4,B,April,Science,27,70,63
1238,4,B,April,Math,30,54,56
1238,4,B,April,Geography,29,70,63
1238,4,B,April,Social Studies,30,72,61
1238,4,B,April,Islamiat,29,63,73
1238,4,B,April,Computer,26,54,71
1238,4,B,May,Urdu,37,51,57
1238,4,B,May,English,37,74,67
1238,4,B,May,Science,29,73,63
1238,4,B,May,Math,32,71,55
1238,4,B,May,Geography,31,58,59
1238,4,B,May,Social Studies,35,51,52
1238,4,B,May,Islamiat,34,74,66
1238,4,B,May,Computer,34,55,72
1238,4,B,August,Urdu,33,69,53
1238,4,B,August,English,29,71,56
1238,4,B,August,Science,30,56,60
1238,4,B,August,Math,35,58,55
1238,4,B,August,Geography,30,70,72
1238,4,B,August,Social Studies,31,54,67
1238,4,B,August,Islamiat,35,63,75
1238,4,B,August,Computer,36,70,50
1238,4,B,September,Urdu,32,72,66
1238,4,B,September,English,26,74,57
1238,4,B,September,Science,37,66,59
1238,4,B,September,Math,36,64,75
1238,4,B,September,Geography,30,52,57
1238,4,B,September,Social Studies,36,74,58
1238,4,B,September,Islamiat,37,51,64
1238,4,B,September,Computer,35,58,69
1238,4,B,October,Urdu,26,66,73
1238,4,B,October,English,30,50,61
1238,4,B,October,Science,36,67,54
1238,4,B,October,Math,35,58,51
1238,4,B,October,Geography,37,61,71
1238,4,B,October,Social Studies,30,74,58
1238,4,B,October,Islamiat,31,72,61
1238,4,B,October,Computer,26,54,51
1238,4,B,November,Urdu,31,69,50
1238,4,B,November,English,35,70,70
1238,4,B,November,Science,31,53,53
1238,4,B,November,Math,34,75,73
1238,4,B,November,Geography,30,74,68
1238,4,B,November,Social Studies,32,56,70
1238,4,B,November,Islamiat,32,54,60
1238,4,B,November,Computer,28,75,50
1238,4,B,December,Urdu,28,53,60
1238,4,B,December,English,33,58,62
1238,4,B,December,Science,29,57,74
1238,4,B,December,Math,34,75,58
1238,4,B,December,Geography,29,74,54
1238,4,B,December,Social Studies,33,50,72
1238,4,B,December,Islamiat,30,58,71
1238,4,B,December,Computer,25,51,68
1238,4,B,January,Urdu,27,74,73
1238,4,B,January,English,37,56,53
1238,4,B,January,Science,34,61,51
1238,4,B,January,Math,32,67,65
1238,4,B,January,Geography,28,50,60
1238,4,B,January,Social Studies,35,56,68
1238,4,B,January,Islamiat,25,51,57
1238,4,B,January,Computer,37,58,70
1238,4,B,February,Urdu,36,74,70
1238,4,B,February,English,28,55,73
1238,4,B,February,Science,34,55,62
1238,4,B,February,Math,27,50,60
1238,4,B,February,Geography,35,61,74
1238,4,B,February,Social Studies,36,61,72
1238,4,B,February,Islamiat,30,73,62
1238,4,B,February,Computer,27,66,59
1238,4,B,March,Urdu,34,65,61
1238,4,B,March,English,31,75,61
1238,4,B,March,Science,36,64,67
1238,4,B,March,Math,36,57,75
1238,4,B,March,Geography,28,69,57
1238,4,B,March,Social Studies,34,68,74
1238,4,B,March,Islamiat,29,56,52
1238,4,B,March,Computer,25,68,71
1239,4,B,April,Urdu,30,52,67
1239,4,B,April,English,33,66,61
1239,4,B,April,Science,37,64,67
1239,4,B,April,Math,32,66,55
1239,4,B,April,Geography,37,66,50
1239,4,B,April,Social Studies,35,68,60
1239,4,B,April,Islamiat,32,55,73
1239,4,B,April,Computer,33,57,69
1239,4,B,May,Urdu,32,66,56
1239,4,B,May,English,25,71,52
1239,4,B,May,Science,33,69,67
1239,4,B,May,Math,31,61,70
1239,4,B,May,Geography,35,68,74
1239,4,B,May,Social Studies,35,66,59
1239,4,B,May,Islamiat,31,74,75
1239,4,B,May,Computer,35,72,73
1239,4,B,August,Urdu,25,64,74
1239,4,B,August,English,29,60,63
1239,4,B,August,Science,27,71,60
1239,4,B,August,Math,35,73,62
1239,4,B,August,Geography,35,64,50
1239,4,B,August,Social Studies,28,55,64
1239,4,B,August,Islamiat,26,67,75
1239,4,B,August,Computer,35,66,64
1239,4,B,September,Urdu,30,66,64
1239,4,B,September,English,30,51,75
1239,4,B,September,Science,34,67,51
1239,4,B,September,Math,35,54,51
1239,4,B,September,Geography,32,60,71
1239,4,B,September,Social Studies,27,51,58
1239,4,B,September,Islamiat,31,75,68
1239,4,B,September,Computer,25,64,59
1239,4,B,October,Urdu,28,68,50
1239,4,B,October,English,35,62,58
1239,4,B,October,Science,33,58,65
1239,4,B,October,Math,32,56,69
1239,4,B,October,Geography,27,51,54
1239,4,B,October,Social Studies,29,70,75
1239,4,B,October,Islamiat,29,74,58
1239,4,B,October,Computer,25,71,65
1239,4,B,November,Urdu,28,70,53
1239,4,B,November,English,34,65,52
1239,4,B,November,Science,33,70,69
1239,4,B,November,Math,36,71,50
1239,4,B,November,Geography,26,52,55
1239,4,B,November,Social Studies,25,74,56
1239,4,B,November,Islamiat,37,62,65
1239,4,B,November,Computer,27,69,71
1239,4,B,December,Urdu,35,52,73
1239,4,B,December,English,31,69,75
1239,4,B,December,Science,35,58,54
1239,4,B,December,Math,31,52,70
1239,4,B,December,Geography,37,62,63
1239,4,B,December,Social Studies,35,63,58
1239,4,B,December,Islamiat,32,52,50
1239,4,B,December,Computer,32,72,68
1239,4,B,January,Urdu,28,61,55
1239,4,B,January,English,32,60,63
1239,4,B,January,Science,30,54,72
1239,4,B,January,Math,36,50,67
1239,4,B,January,Geography,28,53,71
1239,4,B,January,Social Studies,37,74,56
1239,4,B,January,Islamiat,25,70,50
1239,4,B,January,Computer,26,73,62
1239,4,B,February,Urdu,26,70,66
1239,4,B,February,English,28,55,52
1239,4,B,February,Science,30,55,68
1239,4,B,February,Math,25,51,65
1239,4,B,February,Geography,29,52,75
1239,4,B,February,Social Studies,36,62,62
1239,4,B,February,Islamiat,36,72,58
1239,4,B,February,Computer,28,51,67
1239,4,B,March,Urdu,31,50,75
1239,4,B,March,English,29,54,67
1239,4,B,March,Science,35,57,53
1239,4,B,March,Math,31,65,54
1239,4,B,March,Geography,28,54,59
1239,4,B,March,Social Studies,31,73,58
1239,4,B,March,Islamiat,29,65,53
1239,4,B,March,Computer,25,62,51
1240,4,A,April,Urdu,37,62,51
1240,4,A,April,English,31,64,70
1240,4,A,April,Science,28,65,64
1240,4,A,April,Math,33,67,69
1240,4,A,April,Geography,27,52,58
1240,4,A,April,Social Studies,26,67,53
1240,4,A,April,Islamiat,25,51,64
1240,4,A,April,Computer,27,75,69
